autor_data	autor_nome	autor_endereco	autor_titulo	autor_comentario	autor_viagem
12-10-2017	CASAMENTO VITHY	BELÉM, PA	BOA PARA CAMINHAR	UMA PRAIA QUE NÃO POSSUI ESTRUTURA DE RESTAURANTES OU BARRACAS PARA FAZER REFEIÇÕES. É UMA ORLA CHEIA DE EDIFÍCIOS RESIDENCIAIS, POR ISSO TRANQUILA PARA CAMINHAR E PRATICAR EXERCÍCIOS. DIZEM Q É INSEGURA, NÃO SENTIMOS ISSO, PERCORREMOS ELA DESDE A PONTE DO INGLÊS ATÉ A PRAIA DE MEIRELES NA ALTURA DA FEIRINHA DE ARTESANATO EM UM FERIADO DE OUTUBRO, PELA MANHÃ! FOI SUPER TRANQUILO. APESAR DE SER ENSOLARADA, COM POUCAS SOBRAS, FORTALEZA VENTA BASTANTE, ASSIM NÃO FAZ MUITO CALOR!	PRAIA DE IRACEMA - FORTALEZA (CE)
11-10-2017	CLARICEOF	BELÉM, PA	ABANDONADO	FIQUEI HOSPEDADA NA REGIÃO E PARECE PERIGOSO E ABANDONADO. UMA PENA POIS A REGIÃO É LINDA. OBSERVEI DA MINHA JANELA BANHISTAS PEGANDO SURF.	PRAIA DE IRACEMA - FORTALEZA (CE)
10-10-2017	DEMATTOS D	RIO DE JANEIRO, RJ	RAZOÁVEL	PRAIA BONITA MAIS IMPROPRIA PARA BANHO MAIS ÓTIMA PARA UM PASSEIO DURANTE O DIA A NOITE NÃO FUI PARA ESSE LADO.	PRAIA DE IRACEMA - FORTALEZA (CE)
9-10-2017	CUSTODIO M	LISBOA, PORTUGAL	HOJE, É UM ATERRO JUNTO AO MAR	DEIXOU DE SER UMA PRAIA, DEVIDO AO AVANÇO DO MAR. JUNTO DELA, A "PONTE DOS INGLESAS" (UM PONTÃO LONGO, CONSTRUÍDO SOBRE O MAR) OFERECE BONITAS VISTAS.	PRAIA DE IRACEMA - FORTALEZA (CE)
9-10-2017	MIRA G	31 CONTRIBUIÇÕES	GOSTOSA DE MAIS...	AREIA GOSTOSA DE PISAR SOLTINHA LEVE PRA CAMINHAR. EXTENSÃO DE AREIA PRA PRATICAR VARIAS MODALIDADES... COMO BOLA CORRER PULAR TOMAR BANHO DE SOL. PRATICAR AULAS FUNCIONAIS COM OU SEM PERSONAL. RECOMENDO SIMMMM.	PRAIA DE IRACEMA - FORTALEZA (CE)
8-10-2017	MADALENA SOUZA	BELO HORIZONTE, MG	FÁCIL ACESSO!	EM SUA ORLA, UM CALÇADÃO ONDE AS PESSOAS BEM CEDO E À NOITE CAMINHAM, CORREM E ANDAM DE BIKE COM SEGURANÇA.	PRAIA DE IRACEMA - FORTALEZA (CE)
8-10-2017	LÍDIA F	BRASÍLIA, DF	LINDA	MUITO LINDA, VALE A PENA IR E CONFERIR! ÓTIMO CALÇADÃO, BASTANTE MOVIMENTO A TARDE E À NOITE. É SEMPRE BOM FICAR ATENTO, NÃO TIVEMOS NENHUM PROBLEMA COM ASSALTOS, PORÉM FOMOS ORIENTADOS PELO HOTEL, A DOBRAR O CUIDADO NA REGIÃO. ISSO VALE PRA TODO O LOCAL EM FORTALEZA.	PRAIA DE IRACEMA - FORTALEZA (CE)
8-10-2017	MARIANASPIRES	UBERABA, MG	NÃO É MUITO SEGURA	NA MINHA OPINIÃO, ESTA PRAIA NÃO É UM BOM LUGAR PARA SE PASSEAR QUALQUER HORA DO DIA OU DA NOITE. ACHEI UM POUCO INSEGURA, COM MENOS POLICIAMENTO E MOVIMENTO EM RELAÇÃO À PRAIA DO MEIRELES.	PRAIA DE IRACEMA - FORTALEZA (CE)
8-10-2017	PAULO O	SÃO PAULO, SP	SEM GRAÇA	PRAIA IMPRÓPRIA PARA BANHO, DE MAR REVOLTO E ATERRADO COM PEDRAS, SEM ESTRUTURA DE QUIOSQUES OU BARRACAS. NA ORLA, APESAR DE HOTÉIS FALTAM RESTAURANTES, LOJAS OU SEJA, NÃO TEM NADA...NÃO VALE O PASSEIO	PRAIA DE IRACEMA - FORTALEZA (CE)
7-10-2017	ROSANAXAVIER	SÃO PAULO, SP	PRAIA TRANQUILA	EU GOSTEI DESSA PRAIA PORQUE ALÉM DE LIMPA A AREIA, NÃO ENCONTREI UMA SUJEIRA NA PRAIA, A PRAIA É MUITO CALMA, EU PARTICULAMENTE PREFIRO PRAIAS MAIS TRANQUILAS COM POUCAS PESSOAS, ENTÃO PRA QUEM GOSTA VALE A PENA. DETALHE: FORTALEZA VENTA MUITO, ENTÃO VOCÊ GANHARÁ UM ESFOLIANTE NATURAL NO CORPO DE TANTA AREIA Q VOA RS	PRAIA DE IRACEMA - FORTALEZA (CE)
7-10-2017	TERESINHASILVINA	64 CONTRIBUIÇÕES	BONITO	É UM LOCAL ÓTIMO PRA SE HOSPEDAR EM FORTALEZA-CE. A REGIÃO POSSUI VÁRIAS HOTÉIS. A BEIRA MAR TEM MUITOS RESTAURANTES. É SEGURO PARA PASSEIOS NO CALÇADÃO A NOITE, BASTANTE MOVIMENTADO. ALÉM DISSO, PARA QUE ESTÁ HOSPEDADO NA PRAIA DE IRACEMA FICA FÁCIL O DESLOCAMENTO PARA AS OUTRA PRAIAS E PARA O CENTRO DA CIDADE. GOSTEI BASTANTE.	PRAIA DE IRACEMA - FORTALEZA (CE)
1-10-2017	ZILCABRAL	FORTALEZA, CE	LINDA	LOCAL LINDO PARA PASSEAR E REALIZAR CAMINHADAS, INFORMO NÃO LEVE NADA DE VALOR É MELHOR PREVENIR QUE REMEDIAR.	PRAIA DE IRACEMA - FORTALEZA (CE)
29-09-2017	LINEE_S182	CURITIBA, PR	BONITA PRAIA, VALE A PENA PARA VER O POR DO SOL	VOCÊ PODE IR NOS "TRAPICHES" DE CONCRETO, PORÉM VÁ DE OLHO ABERTO, PORQUE TEM BASTANTE GENTE ESTRANHA TRANSITANDO NO LOCAL. O POR DO SOL É UMA PEDIDA INCRÍVEL QUE VAI TE RENDER EXCELENTES FOTOS!	PRAIA DE IRACEMA - FORTALEZA (CE)
29-09-2017	JOSE CARLOS T	NITERÓI, RJ	PONTO TURÍSTICO	A FEIRINHA É O GRANDE ATRATIVO. AO LONGO DA PRAIA ESTÁ A MAIORIA DOS RESTAURANTES E HOTÉIS DA CIDADE. PRAIA POUCO FREQUENTADA POR TURISTAS.	PRAIA DE IRACEMA - FORTALEZA (CE)
28-09-2017	GABRIELLE B	22 CONTRIBUIÇÕES	BONITO POR DO SOL	PRAIA BONITA, PORÉM, IMPROPRIA PARA BANHO. VALE A PENA ASSISTIR AO POR DO SOL E ANDAR PELA ORLA. AREA DA PONTE DOS INGLESES É AFASTADA MAS VALE A PENA IR A TARDE.	PRAIA DE IRACEMA - FORTALEZA (CE)
28-09-2017	DAVID B	JOÃO PESSOA, PB	TOP	BELÍSSIMA PRAIA DE ÁGUAS AZUÍS COM A BADALAÇÃO QUE TÊM DIREITO. COM UM CAÇADÃO BEM MOVIMENTADO E UMA LONGA FAIXA DE AREIA, É UM CONVITE PRA DESOPILAR.	PRAIA DE IRACEMA - FORTALEZA (CE)
28-09-2017	RIVALDOCAMPOS	PORTO ALEGRE, RS	BONITO COM DESCONFORTO	O LUGAR ESTÁ BEM BONITO COM OPÇÕES DE LAZER COM QUADRICICLOS PERTO PIER, TRAPICHE. MAS UM POUCO DESCUIDADO PELA SEGURANÇA SEM POLICIAMENTO OU SEGURANÇA DA GUARDA CIVIL. SENTIMENTO DE INSEGURANÇA.	PRAIA DE IRACEMA - FORTALEZA (CE)
27-09-2017	LUCIANO B	PORTO ALEGRE, RS	MELHOR LUGAR	MELHOR LUGAR PARA FICAR. GRANDE VARIEDADE DE COMÉRCIO  (BARRACAS, BARES, RESTAURANTES,  ETC...) MAR CALMO, EMBORA NÃO SEJA RECOMENDADO PARA BANHO. MAS É O MELHOR LOCAL PARA SE HOSPEDAR, SAIR PARA AS OUTRAS PRAIAS,  E DEIXAR PARA PASSEAR NA SUA ORLA MUITO AGRADÁVEL NO FIM DE TARDE.	PRAIA DE IRACEMA - FORTALEZA (CE)
26-09-2017	KVEIRAFOGO	FORTALEZA, CE	IRACEMA...	PRAIA MMAVILHOSA, COM MOVIMENTO EXTREMO DE TURISTAS,QUIOSQUES.SHOW DE HUMOR,PRÓXIMO DE SUPERMERCADO,FARMÁCIAS E ETC...CALÇADÃO TOP PARA SE EXERCITAR...	PRAIA DE IRACEMA - FORTALEZA (CE)
26-09-2017	SONIA C	RIO DE JANEIRO, RJ	BEM AGRADÁVEL	NÃO ENTREI NO MAR, MAS ELA É BEM MOVIMENTADA, A NOITE TEM OS QUISOQUES TEM A FEIRA DE ARTESANATO, FICA MUITO MOVIMENTO. GOSTEI MUITO.	PRAIA DE IRACEMA - FORTALEZA (CE)
26-09-2017	WALDEMAR JORGE MENENDEZ MARCHETTI	SÃO PAULO, SP	BELO LOCAL	PROXIMIDADE DE HOTÉIS E COMÉRCIO, COM UM APRAZÍVEL E CONVIDATIVO CALÇADÃO, NO ENTANTO CARENTE DE POLICIAMENTO.	PRAIA DE IRACEMA - FORTALEZA (CE)
26-09-2017	CARLOS F	7 CONTRIBUIÇÕES	PRAIA TRANQUILA	É UMA PRAIA LINDA É MUITO FREQUENTADA, PORÉM É NECESSÁRIO CUIDADO AO ANDAR POR LÁ,É BOM EVITAR CELULAR,OBJETOS DE OURO,É MUITO CUIDADO COM OS PEDINTES QUE AO OUVIR NÃO MEIO QUE TE INTIMIDAM...	PRAIA DE IRACEMA - FORTALEZA (CE)
25-09-2017	ANA C	4 CONTRIBUIÇÕES	LINDO POR DO SOL	PRAIA TRANQUILA, PRÓXIMO A HOTÉIS E COMÉRCIO LOCAL... VALE A PENA MOLHAR OA PÉS E DEPOIS CONHECER A FEIRINHA CHEIA DE VARIEDADES	PRAIA DE IRACEMA - FORTALEZA (CE)
23-09-2017	ADONAI S	66 CONTRIBUIÇÕES	LOCAL DE NOSSA HOSPEDAGEM	FICAMOS HOSPEDADOS NO HOTEL FORTMAR, MUITO BOM, DE FRENTE PARA O MAR NA PRAIA DE IRACEMA, COM VISTA PARA O MAR. CALÇADÃO MUITO GOSTOSO DE PASSEAR, PRATICAR CAMINHADAS, CORRIDAS, ANDAR DE BICICLETA, SKATE, PATINS,  ASSISTIR A EVENTOS COMO ZUMBA, CAPOEIRA, VÁRIAS ATRAÇÕES DURANTE OS DIAS QUE ESTIVEMOS EM FORTALEZA, INCLUSIVE ÔNIBUS JARDINEIRA, TRENZINHO DA ALEGRIA COM VÁRIOS PERSONAGENS INFANTIS DA ATUALIDADE, FEIRAS DE VÁRIOS TIPOS,  ALGODÃO DOCE, PIPOCA, SORVETES VARIADOS COMO O AÇAÍ, LANCHONETES, BARES, ÁGUA COCO E OUTRAS VARIEDADES DE DEGUSTAÇÕES.	PRAIA DE IRACEMA - FORTALEZA (CE)
23-09-2017	VÂNIA	ARIQUEMES, RO	ABANDONO E RISCO DE ROUBO	LOCAL BACANA, MAS JÁ FOI MELHOR, ESTÁ TOMADO PELOS MORADORES DE RUAS QUE DORMEM AO LADO ESTATUA DE IRACEMA, FOTOS NEM PENSAR POIS TINHA TANTA GENTE DORMINDO QUE NÃO QUERÍAMOS ATRAPALHAR.	PRAIA DE IRACEMA - FORTALEZA (CE)
23-09-2017	FABIO S	MARACANAÚ, CE	PASSEIO DE BIKE	PODERIA ESTÁ MAIS BEM CUIDADA MAS O PASSEIO DE BIKE PELA ORLA É MUITO BOM E O MAR DE UM VERDE MUITO BONITO COMPENSA..	PRAIA DE IRACEMA - FORTALEZA (CE)
22-09-2017	BRUNABR1	4 CONTRIBUIÇÕES	ROUBO À BEIRA MAR.	PRAIA NÃO É APROPRIADA PARA BANHO, DISSERAM QUE FOI APÓS A CONSTRUÇÃO DA IMAGEM DE IRACEMA, MORADORES LOCAIS FICAM USANDO DROGAS DURANTE O DIA E À NOITE... A ORLA DA PRAIA É MUITO BOA PARA PASSEAR DURANTE A NOITE, PESSOAS PRATICANDO EXERCÍCIOS FÍSICOS, PASSEANDO COM ANIMAIS DE ESTIMAÇÃO, NAMORANDO... PORÉM, PRESENCIEI EM POUCOS MINUTOS DURANTE A CAMINHADA DO HOTEL PARA PIZZARIA PARA JANTAR, DOIS ROUBOS, AMBOS DE JOIAS, PUXARAM DO PESCOÇO DA MULHER UMA CORRENTE, ACREDITO QUE DE OURO E ENCURRALARAM UM RAPAZ NA PAREDE PRA OBRIGAR A TIRAR O RELÓGIO, GERALMENTE FICAM EM BANDO COMETENDO ESSAS AÇÕES! CUIDADO	PRAIA DE IRACEMA - FORTALEZA (CE)
22-09-2017	LIPE P	BELÉM, PA	PASSEIO MUITO AGRADÁVEL	EXCELENTE PARA PASSEAR COM A FAMÍLIA, POLICIAMENTO CONSTANTE E BEM SEGURO. A NOITE É BEM MOVIMENTADO, O ATEERO É UMA ÓTIMA PEDIDA PARA TIRAR FOTOS.	PRAIA DE IRACEMA - FORTALEZA (CE)
21-09-2017	CLÁUDIO M	FORTALEZA, CE	JÁ FOI O MELHOR LUGAR DO MUNDO!	DIFÍCIL RESUMIR EM POUCAS PALAVRAS ESTE LUGAR, POIS ELE JÁ FOI O MELHOR DESTINO DA CIDADE PARA MIM. NA DÉCADA DE 90, A PRAIA DE IRACEMA, OSTENTAVA O TÍTULO DE ORLA DE PRAIA CULTURAL MAIS EFERVESCENTE DO PAÍS. INFELIZMENTE, COM A CHEGADA DAS BOATES DE PROSTITUIÇÃO EM MEADOS DE 1998, OS BARES, RESTAURANTES E ESPAÇOS CULTURAIS, FORAM SAINDO DO LUGAR E DANDO LUGAR A DROGA, PROSTITUIÇÃO E ASSALTANTES.	PRAIA DE IRACEMA - FORTALEZA (CE)
21-09-2017	ALEXANDRE HERCULANO CAVALCANTE LIMA	GUAJIRU, CE	PASSEIO A TARDINHA	PRA QUE MELHOR LUGAR PRA CURTIR UM POR DO SOL E PASSEAR COM SUA BELA FAMÍLIA, TOMAR SORVETE, GASTAR O TEMPO COM A ALEGRIA E A DISPOSIÇÃO DO FILHOTE CORRENDO NA PRAIA LIMPA E COM SEGURANÇA ACHO QUE NÃO PRECISO CONTAR MAIS NADA, NÃO É  PODE IR QUE NÃO SE ARREPENDE!!	PRAIA DE IRACEMA - FORTALEZA (CE)
21-09-2017	ERALDO84SP	SÃO PAULO, SP	VISITA A PRAIA DE IRACEMA	FOI UMA EXPERIÊNCIA EXCELENTE TER A OPORTUNIDADE DE CONHECER ESTE LOCAL SUPER ORGANIZADO, PESSOAS MARAVILHOSAS, SUPER SIMPÁTICAS E COM UMA ENERGIA SUPER POSITIVA EM TODOS OS AS ASPECTOS, RECOMENDO A VISITA.	PRAIA DE IRACEMA - FORTALEZA (CE)
20-09-2017	HELENA G	BRASÍLIA, DF	UM DOS PRINCIPAIS PONTOS TURÍSTICOS DE FORTALEZA	A PRAIA DURANTE O DIA NÃO SE COMPARA A PRAIA DO FUTURO E POR TODO O LITORAL CEARENSE QUE É REALMENTE LINDO MAS A NOITE, É UM PONTO QUE NÃO PODE FALTAR. VISITE A FEIRINHA MAS NÃO FIQUE ATÉ MUITO TARDE PORQUE PODE SER PERIGOSO.	PRAIA DE IRACEMA - FORTALEZA (CE)
20-09-2017	PAULO2813	PETRÓPOLIS, RJ	MUITO BOM	ESSA PRAIA FICA BEM PERTO DE TUDO, OU SEJA, BARES, RESTAURANTES, E VÁRIAS ATRAÇÕES, AINDA TEM A FEIRINHA BEM PERTO, A NOITE EXISTE VÁRIAS OPÇÕES, APENAS O MAR QUE NÃO PRÓPRIO PARA BANHO, MAS SE FOR A FORTALEZA, A HISPEDAGEM É ALI.	PRAIA DE IRACEMA - FORTALEZA (CE)
20-09-2017	ANDERSON A	SALVADOR, BA	OTIMA PARA UM PASSEIO E PARA PRATICAR ATIVIDADE FISICA!!!	UMA PRAIA LINDISSIMA NA AV. BEIRA MAR. AMANTES DE ATIVIDADE FISICA TEM A DIAPOSIÇÃO NÃO SÓ A PRAIA DE IRACEMA COMO AS DEMAIS DESTA ACENIDA À DISPOSIÇÃO PARA UM PASSEIO DE BICICLETA, UM TROTE OU UMA CORRIDA.	PRAIA DE IRACEMA - FORTALEZA (CE)
20-09-2017	ALEX LIMÃO	FORTALEZA, CE	CARTÃO POSTAL DE FORTALEZA	LOCAL BEM ACESSÍVEL NA ORLA DE FORTALEZA, A PARTIR DE ONDE SE TEM UMA VISÃO PRIVILEGIADA DE BOA PARTE DA REGIÃO LITORÂNEA E ÁREA MAIS MOVIMENTADA DA CIDADE. O FINAL DE TARDE É SEMPRE UM DOS MELHORES HORÁRIOS DO DIA PARA SE VISITAR O ESPIGÃO E À NOITE A REGIÃO DA PRAIA DE IRACEMA É UM LOCAL IMPERDÍVEL PARA PASSEIO E CAMINHADAS.	PRAIA DE IRACEMA - FORTALEZA (CE)
20-09-2017	ITALIABELA	FORTALEZA, CE	A PONTE DOS INGLESES REMONTA UM PASSADO GLORIOSO DE FORTALEZA. E DE SUA INESQUECÍVEL PRAIA DE IRACEMA, A PRAIA DOS AMORE	A PRAIA DE IRACEMA, UMA DAS MAIS TRADICIONAIS DA CIDADE, GUARDA ALGUMAS RELÍQUIAS DE SEUS AUREOS TEMPOS DE GLAMOUR.FORTALEZA, HOJE UMA GRANDE METROPOLE COSMOPOLITA, DE MAIS DE 3 MILHÕES DE HABITANTES, OUTRORA, ERA UMA CIDADE PEQUENA QUE TINHA OS SEUS LUGARES MAIS VISITADOS PELA SUA, AINDA INCIPIENTE POPULAÇÃO, E PELOS SEUS VISITANTES QUE SEMPRE A ADMIRAVAM PELA B ELEZA DE SUAS PRAIAS, DUNAS,E O VERDE DAS SERRAS EM SUAS CERCANIAS.UM DOS PONTOS DE GRANDE INTERESSE ERA A PRAIA DE IRACEMA, RECANTO PREFERIDO PELOS POETAS E BOEMIOS DA ÉPOCA,QUE CURTIAM OS PASSEIOS DAS LINDAS MULHERES QUE PERCORRIAM A PONTE DSO INGLESES, PARA DESFRUTAR DO B ELISSIMO POR DO SOL DE IRACEMA.O BUCOLISMO DO LOCAL ENCANTAVA A TODOS QUE POR LÁ ANDAVAM E SE APAIXONAVAM AO SOM DE MUSICAS ROMANTICAS EMANADAS DO SAXOFONE EXTRAORDINÁRIO DO GRANDE MUSICO CEARENSE IVANILDO. ALÍ SE INSTALARAM CASAS NOTURNAS DE DIVERSÕES, BARES, RESTAURANTES E MUITAS OUTRAS ATRAÇÕES QUE LEVAVAM PARA A PRAIA DE IRACEMA, GRANDE NUMERO DE NOTIVAGOS E ADMIRADORES DAS BELEZAS NATURAIS E DAS LINDAS MULHERES QUE ALÍ FREQUENTAVAM.	PRAIA DE IRACEMA - FORTALEZA (CE)
20-09-2017	DEBORA F	CAMPINAS, SP	BONITA	PRAIA BONITA PORÉM IMPRÓPRIA PRA BANHO. GOSTOSO PARA FAZER CAMINHADAS NA ORLA PELA MANHÃ, A NOITE NÃO É MUITO RECOMENDADO .	PRAIA DE IRACEMA - FORTALEZA (CE)
19-09-2017	DHUANNE G	FLORIANÓPOLIS, SC	SÓ PARA VISITAÇÃO	NÃO É PRÓPRIA PARA BANHO. MUITO SUJA. SERVE APENAS PARA CAMINHAR NO CALÇADÃO E VER A ESCULTURA DE IRACEMA.	PRAIA DE IRACEMA - FORTALEZA (CE)
19-09-2017	AIRTONMACENA	SÃO PAULO, SP	PASSEIO NA ORLA DE IRACEMA.	O LOCAL TEM TUDO PARA SER MUITO BOM, MAS ESTA PRATICAMENTE ABANDONADO. O QUE É UMA PENA...TEM MUITA PICHAÇÃO, BARES/RESTAURANTES FECHADOS E INVADIDOS, O QUE TORNA O LOCAL COM POUCA SENSAÇÃO DE SEGURANÇA.	PRAIA DE IRACEMA - FORTALEZA (CE)
18-09-2017	ALICEMKT	PORTO SEGURO, BA	BOA PRA CAMINHAR	BOA PRA CAMINHAR, TEM MUITAS CRIANÇAS BRINCANDO E PESSOAS CAMINHANDO COM SEGURANÇA ATÉ A MEIA NOITE.	PRAIA DE IRACEMA - FORTALEZA (CE)
18-09-2017	REGINA H	SÃO PAULO, SP	JÁ FOI MELHOR	O DEQUE ESTA PRATICAMENTE ABANDONADO. JÁ FOI MUITO BONITO E ORGANIZADO. FALTA MANUTENÇÃO EM UM DOS PONTOS IMPORTANTES DE TURISMO EM FORTALEZA.	PRAIA DE IRACEMA - FORTALEZA (CE)
18-09-2017	MARILIALBABREU	51 CONTRIBUIÇÕES	LUGAR PREFERIDO	TENHO INÚMEROS MOTIVOS PARA AMAR ESSE LUGAR E UM DELES É A VISTA DO POR DO SOL QUE ME PROPORCIONA. PARA OS AMANTES DO SOL E DO MAR, IGUAIS A MIM, EU RECOMENDO VISITAR A PRAIA DE IRACEMA EM UM FIM DE TARDE, TEM A OPÇÃO DE FRAZER UM PASSEIO DE BARCO QUE CUSTA R$ 50 POR PESSOA, COM PARADA PARA BANHO E VISTA PRIVILEGIADA DO POR DO SOL. INDICO MUITO. MORO EM FORTALEZA, NÃO É OPINIÃO DE TURISTA.	PRAIA DE IRACEMA - FORTALEZA (CE)
18-09-2017	GABINP	SANTO ANDRÉ, SP	CHEIA DE HOTEIS	PRAIA BEM DE CENTRO, CHEIA DE HOTEIS E COMERCIO, NÃO É RECOMENDADA PARA BANHO.	PRAIA DE IRACEMA - FORTALEZA (CE)
16-09-2017	KEILYANE N	ANÁPOLIS, GO	PRAIA POLUÍDA	LOCAL BOM PARA FAZER CAMINHADA, ANDAR DE PAT8NS BICICLETA E PATINETE. MUITO BEM ILUMINADO. A FEIRINHA POSSUI GRANDE VARIEDADE, SENDO QUE OS PREÇOS FICAM MELHOR NO FININHO DA FEIRA. A PRAIA EM SI É MUITO POLUÍDA. TEM PONTOS DE ESGOTO ABERTO PRÓXIMO ÀS ÁGUAS ME DEIXANDO MUITO DECEPCIONADA. SENDO QUE UM DELES FICA PERTO DE UM DOS ESPIGÕES.	PRAIA DE IRACEMA - FORTALEZA (CE)
16-09-2017	JEAN V	BRASÍLIA, DF	GOSTEI!	A PRAIA E BOA. NÃO VI SUJEIRA OU VI MUITO MENOS SUJEIRA DO QUE ESPERAVA, ESPECIALMENTE ENTRE O ESPIGÃO DA "ESQUERDA" E A PONTE DOS INGLESES.	PRAIA DE IRACEMA - FORTALEZA (CE)
15-09-2017	KWWFOZ	FOZ DO IGUAÇU, PR	FIQUEI NESTA PRAIS	TUDO AQUI MUITO CALMO, BASTANTE POLICIAMENTO, A NOITE MUITA GENTE CAMINHANDO NO CALÇADÃO, TEM UMA BOA OFERTA DE BARES E RESTAURANTES. A NOITE PARA DORMIR NÃO TEM BARULHO. MUITA GENTE TOMANDO BANHO DE MAR E PRATICANDO ESPORTES NA PRAIA.	PRAIA DE IRACEMA - FORTALEZA (CE)
14-09-2017	CAROL D	6 CONTRIBUIÇÕES	LUGAR PERFEITO	ÓTIMA INDICAÇÃO DE PASSEIO, LUGAR AGRADÁVEL PARA PASSEAR COM A FAMÍLIA. SUPER INDICO...	PRAIA DE IRACEMA - FORTALEZA (CE)
14-09-2017	DAVID CUNHA F	6 CONTRIBUIÇÕES	LAZER COMPLETO	PONTE DE FORTALEZA PARA TODOS QUE GOSTAM DE PRAIA O ESPIGÃO LOCALIZADO EM FRENTE À AVENIDA RUI BARBOSA FOI CONSTRUÍDO NA GESTÃO DO PREFEITO JURACI MAGALHÃES E SERVIA PARA CONTENÇÃO DA AREI.	PRAIA DE IRACEMA - FORTALEZA (CE)
14-09-2017	LAUREANA MARTINS	FORTALEZA, CE	QUASE UMA PISCINA	PRAIA QUE NÃO TEM BARRACAS, COM MAR CALMO, PRÓPRIO PARA BANHO E COM UM PÔR DO SOL LINDO. INFELIZMENTE, MUITA GENTE SEM EDUCAÇÃO ACABA JOGANDO LIXO NA AREIA. NA MINHA OPINIÃO É A ÚNICA COISA QUE DESABONA UM POUCO O LOCAL. MAS, SE CONSIDERARMOS QUE NAS OUTRAS PRAIAS DE FORTALEZA TAMBÉM HÁ MUITA GENTE SEM EDUCAÇÃO JOGANDO LIXO NA AREIA, ENTÃO NÃO HAVERÁ DIFERENÇA.	PRAIA DE IRACEMA - FORTALEZA (CE)
14-09-2017	PAULO WAGNER	13 CONTRIBUIÇÕES	PERFEITO PARA TODOS	LOCAL BASTANTE MOVIMENTADO, COM MUITOS TURISTAS, MUITOS AMBULANTES VENDENDO ARTESANATOS INCRÍVEIS, ÓTIMA OPÇÃO PARA PASSEIO, E PARA UMA BOA CAMINHADA.	PRAIA DE IRACEMA - FORTALEZA (CE)
13-09-2017	NIEDJA T	6 CONTRIBUIÇÕES	ÓTIMO LUGAR!	VOCÊ PODE ANDAR DE PATINS, SKATE, BICICLETA, FAZER EXERCICIOS E CORRER POR LÁ... NO FINAL, TOMAR AQUELA AGUA DE COCO OU UM AÇAÍ. CUIDADO COM OS ASSALTOS, MUITO PERIGOSO!	PRAIA DE IRACEMA - FORTALEZA (CE)
13-09-2017	ACRIB	RIO DE JANEIRO, RJ	ÓTIMA	PRAIA URBANA. ÓTIMA PARA CAMINHADA, TOMAR UMA ÁGUA DE COCO. APESAR DE MUITOS TEREM DITO QUE A PRIA NÃO É APROPRIADA PARA BANHO, MUITAS PESSOAS FREQUENTAM E MERGULHAM SIM.	PRAIA DE IRACEMA - FORTALEZA (CE)
12-09-2017	ERIVAN SILVA	OLINDA, PE	LOCAL BEM MOVIMENTADO.	A PRAIA DE IRACEMA É UM DOS PRINCIPAIS CARTÕES POSTAIS DA CIDADE DE FORTALEZA, LÁ TEM MUITA MOVIMENTAÇÃO, COM UMA GRANDE ÁREA  PARA PATINAÇÃO, BICICLETAS, BARES, RESTAURANTES, FEIRINHAS E OS PIERS DE ONDE PODEMOS CONTEMPLAR A VIDA NUM BELO FIM DE TARDE EM FRENTE AO MAR. NÃO TENHO MUITA CERTEZA,MAS ME PARECE QUE É IMPRÓPRIA PARA O BANHO. MESMO ASSIM VALE MUITO A PENA PASSAR POR LÁ. SUPER RECOMENDO.	PRAIA DE IRACEMA - FORTALEZA (CE)
11-09-2017	DAVI REIS	GOIÂNIA, GO	OH, IRACEMA!	O CALÇADÃO DA PRAIA É BEM MOVIMENTADO. HÁ RESTAURANTES, BARRACAS E BARRAQUINHAS POR TODA A ORLA. TEM UMA FEIRINHA TAMBÉM QUE VENDE TODO O TIPO DE ARTESANATO. ÓTIMO PARA PASSAR O FIM DE TARDE! É RELATIVAMENTE SEGURO (QUANDO ESTÁ BEM MOVIMENTADO).	PRAIA DE IRACEMA - FORTALEZA (CE)
11-09-2017	RICAFE2015	ALUMÍNIO, SP	VÁ PELA MANHÃ! !	A PRAIA NÃO É ESTONTEANTE MAS VALE A PENA ANDAR POR ELA E VER A CIDADE POR OUTRO ÂNGULO. BOM ANDAR ATÉ O FINAL DO PIER E TIRAR UMAS FOTOS. MAS TODOS DIZEM QUE A TARDE É PERIGOSO FICAR ANDANDO POR LÁ.	PRAIA DE IRACEMA - FORTALEZA (CE)
